Integral Name,Class,Ra Obj,Dec Obj,Integral Alt Names,Maxi Name,Maxi ID,Swift Name,Swift ID,Fermi Name,Fermi ID,Swift Weak
IGR J16479-4514,1206,252.0275,-45.202220000000004,"2MASS J16480656-4512068, USNO-B1.0 0447-0531332, G339.1889+004889",noMaxi,noMaxi,IGR J16479-4514,IGRJ16479-4514,noFermi,noFermi,yes
MAXI J1647-227,1000,252.05132999999998,-23.014877,-,MAXI J1647-227,J1647-227,MAXI J1647-227,MAXIJ1647-227,noFermi,noFermi,yes
IGR J16482-3036,7104,252.06226,-30.585028,"2MASX J16481523-3035037, NVSS J164816-303507",noMaxi,noMaxi,IGR J16482-3036,IGRJ16482-3036,noFermi,noFermi,yes
IGR J16482-2959,9999,252.145,-30.019000000000002,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16486-1323,9999,252.16,-13.399000000000001,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4PBC J1649.3-1738,9999,252.355,-17.676,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16493-4348,1200,252.36217000000002,-43.819157000000004,"2MASS J16492695-4349090, SSTGLMC G341.3752+0085829",noMaxi,noMaxi,IGR J16493-4348,IGRJ16493-4348,noFermi,noFermi,yes
PSR J1649-4349,1800,252.38332999999997,-43.835556,PMN J1649-4352,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16500-3307,1640,252.48182999999997,-33.11722,"1RXS J164955.1-330713, U0525_24170526",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J1649-1611,1700,252.5,-16.2,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
XTE J1650-500,1430,252.50417000000002,-49.9625,EQ J165001.0-495745,XTE J1650-500,J1650-499,XTE J1650-500,XTEJ1650-500,noFermi,noFermi,yes
SWIFT J1650.5+0434,7106,252.67792000000003,4.605,"LEDA 214543, NGC 6230, 2MASX J16504275+0436180",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1651.0-4403,1000,252.775,-44.058334,AX J165105-4403,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
ESO 138-1,7106,252.83333,-59.23389,"IRAS 16470-5909, LEDA 59124",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J1652-0223,1700,253.0,-2.4,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16523-3854,9999,253.07,-38.924,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1652.2-4414,1000,253.075,-44.235,AX J165217-4414,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
XTE J1652-453,1030,253.0847,-45.344334,-,noMaxi,noMaxi,XTE J1652-453,XTEJ1652-453,noFermi,noFermi,yes
MCG+09-28-001,7000,253.1046,55.9419,Sy2,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16524-2352,9999,253.122,-23.875,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
NGC 6221,7106,253.19417,-59.216390000000004,"1H 1645-596, ESO 138-3, IRAS 16484-5908, LEDA 60386",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
NGC 6240,7406,253.24571,2.400472,"1RXS J165257.9+022353, 4C 02.44, IRAS F16504+0228, MCG+00-43-004, PKS 1650+024, RX J1652.9+0223, UGC 50592",noMaxi,noMaxi,NGC 6240,NGC6240,noFermi,noFermi,yes
4U 1652+63,1500,253.25,63.4,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
Mrk 501,7300,253.46759,39.760166,"4C 39.49, 1H 1652+398, 1RXS J165352.6+394538, 2E 1652.1+3950, 3A 1653+398, 4U 1651+39, IRAS Z16522+3950, RX J1653.8+3945, QSO B1",Mrk 501,J1653+397,Mrk 501,Mrk501,noFermi,noFermi,yes
3EG J1653-2133,1700,253.5,-21.6,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
GRO J1655-40,1459,253.50057999999999,-39.845806,"V* V1033 Sco, Nova Sco 1994, XN Sco 1994",GRO J1655-40,J1654-398,GRO J1655-40,GROJ1655-40,noFermi,noFermi,no
AX J1654.3-4337,1000,253.58333,-43.628334,"1RXS J165424.6-433758, AX J165420-433",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1654.6-4333,1000,253.65833999999998,-43.56333,"1RXS J165442.5-433346, AX J165437-433",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16547-1916,1640,253.68225,-19.275305,1RXS J165443.5-191620,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 1651-06,1500,253.75,-6.6,"1H 1653-062, H 1653-063",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16558-4150,9999,253.95,-41.83,IRAS 16520-4146?,noMaxi,noMaxi,IGR J16558-4150,IGRJ16558-4150,noFermi,noFermi,yes
IGR J16560-4958,9999,253.96625,-49.958890000000004,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
2EGS J1653-4604,1700,254.0,-45.9,"2EG J1653-4604, 3EG J1655-4554",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16558-5203,7104,254.0234,-52.06135,"1RXS J165605.6-520345, IRAS 16520-515",noMaxi,noMaxi,IGR J16558-5203,IGRJ16558-5203,noFermi,noFermi,yes
SWIFT J165616.5-3302,7200,254.07008,-33.036804,"SWIFT J1656.3-3302,IGR J16562-3301, NVSS J165616-330211, 2MASS 16561677-3302127, 1RXS J165616.6-330150?, USNO-A2.0 0525-24886745",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16565-1607,9999,254.11700000000002,-16.12,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1656.7-4239,1000,254.19167000000002,-42.66,"1RXS J165650.0-423906, AX J165646-423",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1657.1-4255,1000,254.27916000000002,-42.921665000000004,AX J165707-4255,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1657.3-4321,1000,254.35,-43.358334,AX J165723-4321,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
Her X-1,1413,254.45763,35.34239,"V* HZ Her, 1AXG J165750+3520, 1H 1656+354, 1RXS J165749.6+352022, 3A 1656+353, 4U 1656+35, H 1656+354, RX J1657.8+352",Her X-1,J1657+353,Her X-1,HerX-1,Her X-1,herx1,no
IGR J16582-2937,9999,254.548,-29.625999999999998,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
Swift J1658.2-4242,1330,254.55292000000003,-42.698914,,noMaxi,noMaxi,Swift J1658.2-4242,SwiftJ1658.2-4242,noFermi,noFermi,yes
AX J1659.0-4208,1000,254.75832999999997,-42.135,AX J165901-4208,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
MAXI J1659-152,1400,254.761,-15.255999999999998,-,MAXI J1659-152,J1659-152,MAXI J1659-152,MAXIJ1659-152,noFermi,noFermi,yes
AX J1659.0-4242,1000,254.77083,-42.705,AX J165904-4242,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1659.3-4234,1000,254.84583999999998,-42.58167,AX J165922-4234,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J16597-3704,1810,254.8871,-37.120632,,noMaxi,noMaxi,IGR J16597-3704,IGRJ16597-3704,noFermi,noFermi,yes
AX J1659.8-4209,1000,254.96666000000002,-42.15167,AX J165951-4209,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
2EGS J1703-6302,1700,255.0,-62.9,"2EG J1703-6302, 3EG J1659-6251",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1700.1-4157,1110,255.02208,-41.962223,"AX J1700-419, AX J170006-4157",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1700.2-4220,1100,255.075,-42.34,"AX J170017-4220, HD 153295?",noMaxi,noMaxi,AX J1700.2-4220,AXJ1700.2-4220,noFermi,noFermi,yes
OAO 1657-415,1213,255.20375,-41.65600000000001,"AX J1700.7-4139, EXO 1657-419, H 1657-415",OAO 1657-41,J1700-416,EXO 1657-419,EXO1657-419,OAO 1657-415,oao1657,no
IGR J17008-6425,9999,255.20416,-64.425,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1700.8-4210,1000,255.22083999999998,-42.175,"2E 1657.3-4204, AX J170052-4210",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J17009+3559,6900,255.22083999999998,35.998943,-,noMaxi,noMaxi,IGR J17009+3559,IGRJ17009p3559,noFermi,noFermi,yes
XTE J1701-462,1446,255.24357999999998,-46.185722,-,noMaxi,noMaxi,XTE J1701-462,XTEJ1701-462,noFermi,noFermi,no
AX J1701.2-4212,1000,255.30417000000003,-42.203334999999996,AX J170112-4212,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
PG 1700+518,7200,255.35362,51.8225,"[VV96] J170125.0+514920, IRAS F17002+5153, QSO B1700+518",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J17014-4306,2900,255.3673,-43.103415999999996,SWIFT J1701.334304,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
XTE J1701-407,1400,255.43471,-40.85836,IGR J17018-4047,XTE J1701-407,J1701-408,XTE J1701-407,XTEJ1701-407,noFermi,noFermi,yes
H 1658-298,1429,255.52625,-29.945833,"V* V2134 Oph, 1H 1658-298, 3A 1658-298, 4U 17-4-30",H 1658-298,J1702-299,H 1658-298,H1658-298,noFermi,noFermi,yes
IGR J17028+2749,9999,255.7,27.823,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
GX 339-4,1456,255.70625,-48.789722,"V* V821 Ara, 1H 1659-487, 1RXS J170248.5-484719, 2E 1659.0-4842, 4U 1658-48, GX 339-0",GX 339-4,J1702-487,GX 339-4,GX339-4,noFermi,noFermi,yes
IRAS F17020+4544,7106,255.87625,45.67917,"1AXG J170330+4540, 1RXS J170330.5+454040, B3 1702+457, RX J1703.5+454",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
Abell 2256,5000,255.93124,78.7175,"1H 1706+786, 1RXS J170351.0+783835, 2E 1706.9+7843, 3A 1709+787, 4U 1707+78, H 1707+788",Abell 2256,J1703+787,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1703.8-4142,1000,255.95416,-41.708332,"SNR 344.7-00.1, AX J170349-4142",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 1700-377,1200,255.98654,-37.84414,"V* V884 Sco, HD 153919, 1RXS J170358.4-375043, 2E 1700.5-3746, 2S 1700-377, 4U 1700-37, H 1703-377",noMaxi,noMaxi,4U 1700-377,4U1700-377,noFermi,noFermi,no
3EG J1704-4732,1700,256.0,-47.5,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J17040-4305,9999,256.01,-43.08,-- --,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
1RXS J170410.9-44313,9999,256.0544,-44.523445,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J17044-1844,9999,256.089,-18.735,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1704.7-4109,1000,256.1875,-41.16,AX J170444-4109,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1705.1-4113,1000,256.275,-41.233334,AX J170506-4113,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1705.6-4038,1000,256.40417,-40.646667,"1RXS J170541.0-403850, AX J170536-403",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
GX 349+2,1440,256.43542,-36.42305800000001,"V* V1101 Sco, 1H 1702-363, 1RXS J170544.6-362527, 2S 1702-363, 3A 1702-363, 4U 1702-36, GX 349+02, ScX X-2",GX 349+2,J1705-364,GX 349+2,GX349p2,noFermi,noFermi,no
AX J1705.9-4104,1000,256.48334,-41.083332,AX J170555-4104,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J17063-7338,9999,256.493,-73.607,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 1659-76,1500,256.5,-76.6,1M 1544-757,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 1703+26,1500,256.5,26.0,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
H 1702-429,1470,256.56378,-43.03575,"Ara X-1, 1RXS J170618.4-430253, 2S 1702-429, 4U 1702-429, GX 340-00",noMaxi,noMaxi,4U 1702-429,4U1702-429,noFermi,noFermi,yes
IGR J17062-6143,1400,256.569,-61.711887,SWIFT J1706.616146,Swift J1706.6-6146,J1706-617,SWIFT J1706.6-6146,SWIFTJ1706.6-6146,noFermi,noFermi,yes
4U 1700+24,1500,256.64383,23.971832,"V* V934 Her, HD 154791, 1AXG J170634+2358, 1H 1706+241, 1RXS J170634.5+235816, 2E 1704.4+2402, 3A 1702+241",4U 1700+24,J1706+239,4U 1700+24,4U1700p24,noFermi,noFermi,yes
2EG J1709-0350,1700,257.0,-3.8,GRO J1709-03,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
H 1705-250,1456,257.06082000000004,-25.091389000000003,"V* V2107 Oph, 1H 1705-250, 3A 1705-250, Nova Oph 1977, XN Oph91977",noMaxi,noMaxi,H 1705-250,H1705-250,noFermi,noFermi,yes
4U 1708-23,1500,257.09583,-22.803333,"Oph X-2, 1M 1709-233, 3A 1708-232",noMaxi,noMaxi,4U 1708-23,4U1708-23,noFermi,noFermi,yes
IGR J17088-4008,1840,257.20833999999996,-40.141945,"1RXS J170849.0-400910, PSR J1708-4009, RX J170849.0-490910",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 1705-32,1520,257.22614,-32.332527,"1H 1659-317, 1M 1704-321, 1RXS J170854.4-321857",4U 1705-32,J1708-323,4U 1705-32,4U1705-32,noFermi,noFermi,yes
H 1705-440,1420,257.22696,-44.102055,"4U 1705-44, 1H 1702-437, 1RXS J170855.6-440653, 2S 1705-440, 3A 1705-440, EXO 1705-441, H 1704-440",4U 1705-440,J1708-441,H1705-440,H1705-440,noFermi,noFermi,yes
2EGS J1708-0927,1700,257.25,-8.5,"2EG J1708-0927, 3EG J1709-0828",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J17091-3624,1436,257.28168,-36.407055,"SAX J1709.1-3624, 1SAX J1709-36, USNO-B1.0 0536-0468988?",noMaxi,noMaxi,IGR J17091-3624,IGRJ17091-3624,noFermi,noFermi,yes
XTE J1709-267,1426,257.37667999999996,-26.65552700000001,"RX J170930.2-263927, 1RXS J170930.2-293927",XTE J1709-267,J1709-266,RX J1709.5-2639,RXJ1709.5-2639,noFermi,noFermi,yes
IGR J17096-2036,9999,257.415,-20.641,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
PSR B1706-44,3201,257.42812999999995,-44.485170000000004,"2EG J1710-4432, 3EG J1710-4439, GeV J1709-4430, PSR J1709-4429",noMaxi,noMaxi,PSR B1706-44,PSRB1706-44,noFermi,noFermi,yes
IGR J17096-2527,9999,257.432,-25.47,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J17098-3628,1436,257.44125,-36.46633,2MASS J17094612-3627573?,noMaxi,noMaxi,IGR J17098-3628,IGRJ17098-3628,noFermi,noFermi,yes
4PBC J1709.7-2348,9999,257.455,-23.747,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J17099-2418,9999,257.466,-24.302,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
XTE J1710-281,1426,257.55124,-28.131666,1RXS J171012.3-280754,XTE J1710-281,J1710-281,XTE J1710-281,XTEJ1710-281,noFermi,noFermi,yes
IGR J17103-3341,9999,257.597,-33.666,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J17111+0611,9999,257.76599999999996,6.1979999999999995,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J17111+3910,7000,257.817,39.187,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
SAX J1711.6-3808,1420,257.9,-38.141666,-,noMaxi,noMaxi,SAX J1711.6-3808,SAXJ1711.6-3808,noFermi,noFermi,yes
IGR J17118-3155,9999,257.959,-31.927,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J17116-3512,9999,257.969,-35.22,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 1708-40,1420,258.0993,-40.84277700000001,"1H 1708-405, 1RXS J171224.8-405034, 3A 1708-407, EXO 1709-408",4U 1708-40,J1712-408,4U 1708-40,4U1708-40,noFermi,noFermi,yes
Oph Cluster,5000,258.10834,-23.363056,Ophiuchus Cluster,Ophiuchus Cluster,J1712-233,Oph cluster,Ophcluster,noFermi,noFermi,yes
EXMS B1709-232,9999,258.12917999999996,-23.353333,1RXS J171227.5-232140,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
SAX J1712.6-3739,1426,258.14166,-37.643333,1RXS J171237.1-373834,SAX J1712.6-3739,J1712-376,SAX J1712.6-3739,SAXJ1712.6-3739,noFermi,noFermi,yes
V2400 Oph,1640,258.1519,-24.245722,"V* V2400 Oph, 1RXS J171236.3-241445, RX J1712.6-2414",noMaxi,noMaxi,V2400 Oph,V2400Oph,noFermi,noFermi,yes
RX J1713.7-3946,3200,258.3879,-39.762221999999994,"SNR G347.3-00.5, HESS J1713-397, 1RXS J171333.1-39454",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J1714-3857,1700,258.525,-38.966667,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
2S 1711-339,1406,258.58243,-34.04647,"1A 1710-34, 1H 1712-337, 1RXS J171419.3-340243",4U 1711-34,J1714-340,2S 1711-339,2S1711-339,noFermi,noFermi,yes
IGR J17157-5449,9999,258.9058,-54.834582999999995,"2PBC J1715.2-5448, HD 155573",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J17158-2124,9999,258.959,-21.410999999999998,-- -- --,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
XTE J1716-389,1200,258.98334,-38.865,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J17164-3803,9999,259.123,-38.04,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
NGC 6300,7106,259.24667,-62.81972,"ESO 101-25, IRAS F17123-6245, LEDA 60001",NGC 6300,J1716-628,NGC 6300,NGC6300,noFermi,noFermi,yes
3EG J1717-2737,1700,259.25,-27.6,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1717.2-3718,1000,259.3125,-37.31167,AX J171715-3718,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J17173-5855,9999,259.325,-58.93,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J17174-2436,9999,259.335,-24.605999999999998,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J17177-3656,1400,259.42758,-36.93458,-,noMaxi,noMaxi,IGR J17177-3656,IGRJ17177-3656,noFermi,noFermi,yes
IGR J17178-1859,9999,259.48900000000003,-18.984,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
2EG J1718-3310,1700,259.5,-33.2,"3EG J1718-3313, GRO J1716-35",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 1715+02,1500,259.5,2.7,1H 1719+033,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1718.0-3726,1000,259.52083999999996,-37.448334,"SNR 349.7-00.2, AX J171804-3726",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 1715-39,1500,259.59583,-39.351665000000004,"1H 1710-387, GX -10.7",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
1RXS J171824.2-40293,1420,259.60056000000003,-40.49178,RX J1718.4-4029,noMaxi,noMaxi,RX J1718.4-4029,RXJ1718.4-4029,noFermi,noFermi,yes
1H 1715-321,1420,259.6975,-32.177776,"1M 1716-315, 2S 1715-321, 3A 1715-321",noMaxi,noMaxi,4U 1715-321,4U1715-321,noFermi,noFermi,yes
3EG J1719-0430,1700,259.75,-4.5,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
XMMSL1 J171900.4-353,9999,259.75167999999996,-35.538055,Short name of XMMSL1 J171900.4-353217,noMaxi,noMaxi,XMMSL1 J171900.4-353217,XMMSL1J171900.4-353217,noFermi,noFermi,yes
AX J1719.1-3652,1000,259.79166000000004,-36.881668,"1RXS J171913.1-365144, AX J171910-365",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
4U 1716-01,1500,259.8,-1.7166669999999995,1H 1718-010,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
Arp 102B,7404,259.81055,48.980446,"APG 102B, 2E 1717.9+4901, UGC 10814",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J17191-2821,1486,259.81305,-28.299194,-,IGR J17191-2821,J1719-283,IGR J17191-2821,IGRJ17191-2821,noFermi,noFermi,yes
XTE J1719-291,1000,259.818,-29.061999999999998,,noMaxi,noMaxi,XTE J1719-291,XTEJ1719-291,noFermi,noFermi,yes
IGR J17193-3216,9999,259.835,-32.274,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1719.3-3703,1000,259.84583,-37.05,AX J171922-3703,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J17196-1836,9999,259.89599999999996,-18.605999999999998,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J17195-4100,1640,259.8995,-41.01489,"1RXS J171935.6-410054, USNO-B1.0 0489-0511283",noMaxi,noMaxi,IGR J17195-4100,IGRJ17195-4100,noFermi,noFermi,yes
GRO J1719-24,1436,259.90387000000004,-25.01761,"GRS 1716-249, V* V2293 Oph, 1RXS J171940.9-250148, XN Oph 1993",GRS 1716-249,J1719-250,Granat 1716-249,Granat1716-249,noFermi,noFermi,yes
PG 1718+481,7200,259.90936,48.07011,"[VV96] J171938.4+480413, 1AXG J171940+4803, QSO B1718+481, RX J1719.684804",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J17198-3020,9999,259.9527,-30.290806,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J17197-3010,9999,259.96597,-30.033417,USNO-A2.0 0525_27939890?,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
XTE J1720-318,1436,259.975,-31.74889000000001,-,noMaxi,noMaxi,XTE J1720-318,XTEJ1720-318,noFermi,noFermi,yes
IGR J17200-3116,1106,260.02466,-31.283167,"1RXS J172006.1-311702, CXOU J172005.9-311659",noMaxi,noMaxi,IGR J17200-3116,IGRJ17200-3116,noFermi,noFermi,yes
IGR J17204-3554,7000,260.09087999999997,-35.880054,"GAL 351.28+00.68, NGC 6334B",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3C 353,7500,260.11734,-0.979611,"4C-00.67, 1Jy 1717-00, PKS J1720-0058",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1720.8-3710,1000,260.2125,-37.173332,"1RXS J172051.9-371033, AX J172050-371",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J1720-7820,7200,260.25,-78.3,com PKS 1716-171 ?,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1721.0-3726,1000,260.275,-37.448334,"1RXS J172106.9-372639, AX J172105-372",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J17217-6030,9999,260.41200000000003,-60.528,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J17219-1509,9999,260.482,-15.161,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
FIRST J172201.9+4315,7000,260.528,43.2471,Sy1,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
Abell 2261,5000,260.61667,32.15333,"1RXS J172226.7+320752, 2E 1720.5+3211, 4U 1720+34",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
Mrk 506,7000,260.697,30.951999999999998,1H 1727+308,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J17233-2837,9999,260.84512,-28.631027000000003,USNO-B1.0 0613-053522,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
SWIFT J1723.5+3630,7000,260.876,36.512,1RXS J172323.3+363010,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
XTE J1723-376,1420,260.90833,-37.661667,-,noMaxi,noMaxi,XTE J1723-376,XTEJ1723-376,noFermi,noFermi,yes
IGR J17239-3143,9999,260.972,-31.721,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
QSO B1722+119,1500,261.26825,11.870972,"1H 1720+117, 1RXS J172504.4+115218, 4U 1722+11, H 1722+119, RX J1725.0+1152",noMaxi,noMaxi,QSO B1722+119,QSOB1722p119,noFermi,noFermi,yes
IGR J17252-3616,1213,261.2975,-36.283054,"EXO 1722-363, Ginga 1722-36, PSR B1722-36, 2MASS J17251139-3656575",noMaxi,noMaxi,IGR J17252-3616,IGRJ17252-3616,noFermi,noFermi,no
IGR J17254-3257,1420,261.35332999999997,-32.954166,1RXS J172525.5-325717,noMaxi,noMaxi,IGR J17254-3257,IGRJ17254-3257,noFermi,noFermi,yes
4PBC J1725.8-4510,9999,261.38,-45.17,--,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1725.8-3533,1000,261.4625,-35.56167,AX J172550-3533,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
3EG J1726-0807,1700,261.5,-8.1,-,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J17259+2603,9999,261.52099999999996,25.905,,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1726.3-3516,2500,261.58176000000003,-35.28742000000001,"HD 319810, AX J17262353516",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1726.7-3504,1000,261.675,-35.066666,AX J172642-3504,noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
AX J1726.7-3540,1000,261.67917,-35.68,"1RXS J172641.7-354030, AX J172642-354",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
IGR J17269-4737,9999,261.7075,-47.63978,"XTE J1726-476, XTE J1727-476",noMaxi,noMaxi,noSwift,noSwift,noFermi,noFermi,noSwift
